subject_id,CRRP_Allocation_global_mean,CRRP_Flexibility_global_mean,CRRP_Residual_global_mean,CRRP_Contrast_global_mean,CRRP_Switching_global_mean,stability_margin,stability_margin_obs_tha,stability_margin_obs_bg,stability_margin_obs_cb,E_Pobs_tha,E_Pobs_bg,E_Pobs_cb,E_cort,C_reg,E_g_update
121618,0.37661186774674604,0.0010037853137642876,2.925983599885625e-06,3.067663015836791e-06,0.00026536525016785935,-0.005300765412261415,-0.038648547467972784,-0.04987244492924933,-0.08283051029771808,1186.8486998269839,1807.7087527998474,2780.4142789784732,10876.01953764461,18504.708881718605,0.0005730391519251068
121719,0.36297913087272227,0.001259527227676585,3.2617221923075162e-06,3.909853466407286e-06,0.00031881075765679895,-0.005434462007633348,-0.034534227597375414,-0.0573201923485455,-0.07969503851466449,1234.689314628612,1873.678652480298,2782.203552832139,11255.756951180767,19163.170374785906,0.0008496776224642982
121921,0.37204679377519784,0.0012281423730477739,3.801259536163589e-06,4.0616356098923485e-06,0.00035037073973203867,-0.005431999908019094,-0.03124034370082014,-0.05100685847683099,-0.07784020318698032,1216.556398547926,1927.3170324477169,2999.3673017836404,12141.609278259531,18523.36899880382,0.0009761892448233139
122317,0.36302313215410337,0.0013100887287978986,3.7337412509291065e-06,5.061466169722962e-06,0.0003887129826918454,-0.005769227771565008,-0.02908103480849428,-0.047130314012547886,-0.07914381496717734,1307.6917531715792,2029.353046470242,2984.6822259209875,12172.863547290173,18801.782696229155,0.0011821352630502918
122418,0.3677121760526759,0.002930907005366754,6.0652347404109535e-06,7.036382502417578e-06,0.0005845694571734951,-0.006488914465234759,-0.018816814628883405,-0.03243487948676606,-0.05942484732400524,1483.1895541729602,2321.954709452438,3641.6256821014404,7848.735658178173,16949.285220001646,0.0026546827986538984
122620,0.369733116247917,0.002559384874976165,5.85098964019135e-06,6.17708682469268e-06,0.0005366342865371922,-0.007456088673681301,-0.025646655892990325,-0.037318151136265104,-0.05401826544968147,1491.719741637908,2311.234762850235,3637.290021595503,7967.000266064652,16808.96451159095,0.002175866080253545
122822,0.3924452194540598,0.004706349406020344,7.062903660693095e-06,7.563494065854969e-06,0.0006605776497630557,-0.007443851415705538,-0.018257770601245407,-0.029480935628325385,-0.046608435159084825,1502.240801366462,2408.605157862417,3854.0740190669712,8910.476166961445,17858.660198599177,0.0032115408587716668
123117,0.39568926334850746,0.001159421285525277,3.453678583758646e-06,3.682439471607516e-06,0.00031810776698677713,-0.005420708059449209,-0.03740769909920318,-0.05546619669669604,-0.08462474197050893,1231.2798168597399,1879.8363955353907,2918.640897667285,12412.478902487903,18779.363222512467,0.0008031795304936864
123420,0.4097575562395097,0.002245051358289849,4.976282260472168e-06,5.338131646273232e-06,0.00046338938420211585,-0.006136360231764415,-0.023882007822552544,-0.03940775844559627,-0.05839427224100021,1393.8174902146584,2177.7702915378563,3361.380543452253,9979.353357382082,19266.49823893276,0.0016329471861889376
123521,0.38068168490810295,0.002255630443233807,4.536337262677765e-06,4.496590663167768e-06,0.0004009138613471458,-0.005825069176367586,-0.027688754014577932,-0.04335161384206228,-0.05770545869655723,1321.312008635151,2021.7812807960988,3226.027978160833,9308.829119153714,17080.50281616571,0.0012877881931917395
123723,0.4242314051445005,0.0010130217713372799,3.0545368635497927e-06,2.5084989916932393e-06,0.0002445836035721941,-0.005200144884036938,-0.035158870143132,-0.04747428453078412,-0.07814150126509044,1020.1129754850755,1638.6345840179144,2652.3924928216393,11626.888075239534,19712.57050597759,0.0004894058618322455
123824,0.3971745604489627,0.0019719579694637947,3.913585556314307e-06,4.113792935051854e-06,0.00035849346470479075,-0.0054841564241561586,-0.03115674651301078,-0.04387638013118613,-0.06362324274368926,1216.4127366489165,1923.34350949359,2966.541957133614,11713.741453272147,18117.627852743168,0.0010331235532009327
123925,0.3921036450010355,0.0015174088089239656,3.863913022894764e-06,4.223776676138722e-06,0.00036383639151970075,-0.005461015949097897,-0.02651925615007443,-0.03588929427729311,-0.07072676539765929,1116.945613751137,1840.9992745850002,2925.455058142773,11799.49276403181,19260.411279701424,0.0010497260809423843
124220,0.3784889252368117,0.001366349419705916,3.7417085455767922e-06,3.897078383005191e-06,0.000338226745945116,-0.006013207048044226,-0.029226460809377162,-0.03766182453350035,-0.07832069432945403,1305.9713322490645,1990.5988580795645,3047.6920066773546,9841.405067814781,18775.435159289114,0.0008938209706549591
124422,0.35421379278265436,0.0008242737892338112,2.974943238614661e-06,3.31185198055722e-06,0.0002765625409384453,-0.005308708891849159,-0.04345027310216003,-0.05415002766052612,-0.07377576580602832,1191.441702134396,1842.38497590987,2730.819734258364,15119.14955459541,19104.209921500795,0.0006112755313607876
124624,0.38016321339447445,0.0026613841552788533,5.509331958762768e-06,6.163849547217322e-06,0.0005185080298497286,-0.006558281874527705,-0.021871635189872837,-0.03231863594126464,-0.05104536013979888,1445.0706130950903,2251.05426323329,3560.952657618943,6955.378260437693,16948.61264257851,0.002002092231333117
124826,0.39047438480228913,0.0012581512563918657,3.974716704115211e-06,3.967575233197472e-06,0.0003544161332215952,-0.0055486826788636485,-0.03197179753331534,-0.044654530110221004,-0.08712133395504813,1289.7543153667752,1975.5393038884781,3027.0627788759907,11969.456409749528,18842.731619438724,0.0009867834939377058
125222,0.3771418228405921,0.0010093146639541476,2.6940278230406887e-06,3.0706868540048286e-06,0.00025555165693079586,-0.005281153261589396,-0.03855001561049025,-0.057363127787064996,-0.0952691287787023,1011.3970137510642,1675.1175778010058,2520.6655451872925,11973.758589989737,18986.32057199191,0.0005795685384655303
125424,0.3694735082161169,0.002603429122837859,5.458689551699182e-06,6.0291344219321985e-06,0.0005175555574322854,-0.006080205064548509,-0.01900118535849011,-0.036821319894361756,-0.06293973960863752,1350.2821544466997,2150.0671052130583,3416.9578804079724,9737.746598248723,17563.247632285318,0.0020807174911276582
125525,0.3823863860143126,0.0010412041476823627,3.6802558683637775e-06,3.70404857101342e-06,0.00032681142481815286,-0.005339526288459018,-0.033362147236167705,-0.04769603807428796,-0.06791812935942654,1187.836344200201,1910.1806856790267,3014.970518633216,10868.827401658351,18080.831367602124,0.0008470999887339875
126325,0.368487901206672,0.0009300021970596947,2.1529374801641962e-06,1.994039212137442e-06,0.00017976992376754426,-0.005108255615006857,-0.049923642736139855,-0.07542061567675874,-0.10294571676996304,943.799920494989,1475.5776937640353,2223.402095972003,14297.646039468102,20051.42453723165,0.00030018894071214295
126628,0.38866055816391487,0.0009208580930189601,2.744557556277266e-06,3.545851770476024e-06,0.0002756059210631268,-0.0053215743585995,-0.03678011124439377,-0.054982238562727895,-0.0817819950399942,1198.535436399021,1846.3395628418698,2717.2536258339874,12977.930842574468,20225.799025979544,0.000617311243760083
127226,0.3824649104002674,0.0023690550361149653,4.566132443552871e-06,4.6453026025258975e-06,0.00041217981138770647,-0.00598768471128585,-0.02310148641548554,-0.04087911333094585,-0.06707204591386791,1324.318300610842,2001.786392060442,3118.5696666291624,11599.388181593582,19050.783887810903,0.0012813470963897265
127327,0.3656187718541787,0.001038424367399208,3.334417240666397e-06,3.251553865932364e-06,0.00029236251994702056,-0.0052711748883442315,-0.03626834061668785,-0.04524530223021164,-0.07118427056120628,1156.6445696952007,1836.381657281668,2896.2226072727003,9732.66428871122,17631.627611328247,0.0006928932875910103
127630,0.3731886372519202,0.0024926559972863454,5.355563217926563e-06,5.989047865626804e-06,0.0005092717493097704,-0.006545945580113587,-0.021564451043539268,-0.03578156738727657,-0.04764770769190963,1395.0966450583567,2225.337632960628,3479.2612963840647,7447.439724438489,17536.313381726843,0.0019172816568168594
