shuffle_id,network,n_regions,CRRP_Allocation,CRRP_Flexibility,CRRP_Residual,CRRP_Contrast,CRRP_Switching
205,SomMot,35,0.438582124386969,0.0023509506549054694,3.8048135850110928e-06,3.740473683222853e-06,0.0003368276101409899
205,DorsAttn,26,0.450391181916857,0.003234364307692396,5.133575281258015e-06,4.542245796581384e-06,0.00042884142137223746
205,SalVentAttn,22,0.43376224279856923,0.0039786206813457745,4.4721918626342e-06,5.567252138582079e-06,0.00045622410515463123
205,Limbic,12,0.41188492206345373,0.004691891135217523,6.4386832517897525e-06,5.781153520251623e-06,0.0005424305038446155
205,Cont,30,0.4261616562401423,0.003453014168137417,5.117067137368229e-06,4.784818934618854e-06,0.0004430898558749418
205,Default,46,0.4332554226259329,0.006309458937286836,6.772548675199804e-06,7.328948940584066e-06,0.0006557179235003018
206,Vis,29,0.4596951448327917,0.005313202358088082,6.676629060064863e-06,7.006756999709789e-06,0.0006285813215874905
206,SomMot,35,0.37375098913759347,0.0017515676097328455,3.917984925159837e-06,3.865953705070194e-06,0.00034501967591241936
206,DorsAttn,26,0.31223278704065904,0.0016456767223972425,4.116519867086192e-06,5.5837867396203365e-06,0.00043474914801912154
206,SalVentAttn,22,0.3750646735669296,0.0017054386745571288,3.673967522797351e-06,4.66012206146318e-06,0.00036604121967975806
206,Limbic,12,0.4210604355998209,0.0016092016572342458,3.984505423229446e-06,4.781365189486516e-06,0.000395199332324855
206,Cont,30,0.3597420922098917,0.002360652205504262,4.088112552308646e-06,5.591400731032135e-06,0.0004351143624088727
206,Default,46,0.3536320800264355,0.0023565833648514496,5.252106302238573e-06,6.9599509000000775e-06,0.0005507136601861015
207,Vis,29,0.35361709538784797,0.00231991101552574,6.349216197084719e-06,6.073202567487327e-06,0.0005628446569557204
207,SomMot,35,0.2878984709388308,0.0013223309211434816,3.778866554241395e-06,3.790408059107679e-06,0.00032442657686162515
207,DorsAttn,26,0.3712341947389053,0.001801261461218378,4.385015887757619e-06,3.748917139552269e-06,0.0003582474044192206
207,SalVentAttn,22,0.3025611508291812,0.0016377854191418385,3.4463712936413946e-06,4.769591822816361e-06,0.0003530778874517681
207,Limbic,12,0.3423333010935698,0.0021083834467794053,4.526929469942221e-06,4.363565981386855e-06,0.00039316695718644113
207,Cont,30,0.39773112408293637,0.0021430417597870398,4.50033306691174e-06,4.324112621535393e-06,0.0003924690037579178
207,Default,46,0.3697006241695994,0.0030014472148772995,5.678102987964179e-06,6.851270084608227e-06,0.0005599437737763921
208,Vis,29,0.4507871354908024,0.004756288694197993,7.739743852790031e-06,7.021637336104574e-06,0.0006741487022134742
208,SomMot,35,0.4167351802974399,0.001583041766832094,3.384566200766233e-06,3.244648728862586e-06,0.0002998084533931266
208,DorsAttn,26,0.42988321179058536,0.0024022445520704124,4.487967905461178e-06,4.206461585682728e-06,0.00039226936174716287
208,SalVentAttn,22,0.42395368655669824,0.0021925533569256976,3.404689233373274e-06,4.2168350145129184e-06,0.00034500580494553477
208,Limbic,12,0.41559632737735347,0.0023108145085502093,4.877516657288706e-06,5.353955005350033e-06,0.00046020957784432035
208,Cont,30,0.41965743281263107,0.0026113326898005063,4.014635063114406e-06,4.866833863287897e-06,0.0004018576890235335
208,Default,46,0.4071040239355331,0.002879822845652928,4.714450636857211e-06,6.2920290879399984e-06,0.0004980627360623246
209,Vis,29,0.3035344953206357,0.0019977659415226527,5.881283975389545e-06,6.7675222668729506e-06,0.0005700646452148405
209,SomMot,35,0.37357428288838357,0.001500540272967636,3.368900773922551e-06,3.2940063438559386e-06,0.00030102455438510173
209,DorsAttn,26,0.386713622027736,0.002327391968610212,5.4472108083446284e-06,3.887077634886177e-06,0.0004130833687118768
209,SalVentAttn,22,0.3772928843202432,0.0015274894614430241,3.337973108465654e-06,3.429405816318527e-06,0.0003055175219582964
209,Limbic,12,0.3685371786134613,0.0019371389556789868,5.339671757181467e-06,3.471021356946677e-06,0.00038635914874304064
209,Cont,30,0.4034123631138975,0.002214391181902771,5.0970775825792605e-06,4.351267602705814e-06,0.00042306624408538736
209,Default,46,0.3989365202494217,0.003080724806102036,5.968659976452678e-06,5.209432481640665e-06,0.0004962031336417563
210,Vis,29,0.296597235601246,0.0029092159618867635,5.28086677406002e-06,5.558604278849105e-06,0.0004919868138462078
210,SomMot,35,0.3397983712998558,0.00155566579346843,3.179234351479635e-06,3.6061143324867513e-06,0.0003031935485826787
210,DorsAttn,26,0.35440329998462883,0.0021101437870085504,4.246670703628616e-06,4.2266775311409755e-06,0.00038114870206821887
210,SalVentAttn,22,0.2652763705493465,0.001704311772442424,3.425920555572873e-06,5.925757324886548e-06,0.0003969074070670689
210,Limbic,12,0.3143839832805943,0.0028691347367200246,5.248856235571804e-06,5.714910042007218e-06,0.0004769438214170155
210,Cont,30,0.32907063796376923,0.002834061210346306,5.520091142904221e-06,4.784921024568538e-06,0.00045431138214188443
210,Default,46,0.2973554490906639,0.003989343849724754,6.237420471928545e-06,8.069858709707091e-06,0.0006405600079682464
211,Vis,29,0.44650381166931996,0.005991218574084871,7.238006084270764e-06,6.86048086893908e-06,0.0006431434383721069
211,SomMot,35,0.48304573445542626,0.0022160797149870207,4.491072571381656e-06,3.589312861765758e-06,0.00036352167329156254
211,DorsAttn,26,0.42593512611577444,0.003236526952133007,5.155821284638787e-06,4.3804345669801804e-06,0.0004305480724520229
211,SalVentAttn,22,0.49540142958785455,0.003797268048021743,5.333418046998288e-06,4.495952967339478e-06,0.0004505881002757893
211,Limbic,12,0.3775197038367893,0.003896374531622244,6.62114687118173e-06,5.957012555952138e-06,0.0005705136127488236
211,Cont,30,0.44181487114474666,0.004191110998147452,5.5476572149811e-06,4.568492740372212e-06,0.0004603525131652419
211,Default,46,0.41754976277505124,0.005730179878966464,7.011012528528514e-06,6.015754536623156e-06,0.0005950244894855777
212,Vis,29,0.38900596923113545,0.0035592629547280203,5.053301136003378e-06,6.768620527609531e-06,0.0005342024458926408
212,SomMot,35,0.37758412443001615,0.0021542444505876484,3.5579179913125924e-06,3.946812283818337e-06,0.00033668471844166257
212,DorsAttn,26,0.36349894524564724,0.0024135449936622004,5.040452636934012e-06,5.733304355603452e-06,0.0004869306695067295
212,SalVentAttn,22,0.35295326851475906,0.0029144395480488723,4.267484036119221e-06,4.7732575930904135e-06,0.0004180833731095611
212,Limbic,12,0.364966192314163,0.004360917800144383,5.473746685354815e-06,5.409116221927638e-06,0.0004815423407853363
212,Cont,30,0.31871537767894215,0.0033968394595834998,5.21652183148143e-06,6.271984153890113e-06,0.0005092780007497311
212,Default,46,0.3644687519065197,0.007260687793353396,5.776774057737917e-06,7.421317852558711e-06,0.000604303563636518
213,Vis,29,0.38477997075950404,0.0022620929103639885,4.4576620956822045e-06,6.877671343234676e-06,0.0005017419734874352
213,SomMot,35,0.34473149388274915,0.0022888110734763686,3.588997888841434e-06,4.277698053566848e-06,0.0003562619472803227
213,DorsAttn,26,0.37593905855429016,0.0024435098129267107,4.598870463555215e-06,4.719608886745317e-06,0.000424801202133455
213,SalVentAttn,22,0.3586073266170756,0.0027734059895427616,3.5970476535384123e-06,4.438364488158831e-06,0.0003633626484955082
213,Limbic,12,0.28266184788389065,0.0027510190869281283,5.1759423883775e-06,5.69603506348334e-06,0.0004806788349922559
213,Cont,30,0.32429584095959424,0.002565238992187126,4.873977631781199e-06,5.4668046662692655e-06,0.00046415538872325373
213,Default,46,0.30762168392922334,0.0033479469329938945,5.216456003892757e-06,6.606291374614048e-06,0.0005357656772494316
214,Vis,29,0.4773524582204502,0.0024415268055789844,5.327371564702152e-06,6.216463029970893e-06,0.0005330413062310963
214,SomMot,35,0.44439291334373715,0.002272945827635579,3.837254672163381e-06,3.8009152111483546e-06,0.0003444311820498943
214,DorsAttn,26,0.431540454645133,0.002982543286336117,4.715922493013145e-06,4.337240263256573e-06,0.0004040367041251896
214,SalVentAttn,22,0.42546894082056214,0.0032427344741342416,4.06691317388731e-06,5.442321044551425e-06,0.00042491070934382193
214,Limbic,12,0.4317786837106565,0.003358812913368358,4.80393236243956e-06,4.63108278292471e-06,0.0004263710206362093
214,Cont,30,0.394065193818844,0.003003190585705948,5.510866961722132e-06,5.097632989775454e-06,0.0004723878230709044
214,Default,46,0.426404890568809,0.004863938506129074,5.847537819466709e-06,6.687536873147978e-06,0.0005661448135708926
215,Vis,29,0.33021274952201307,0.00495127516590348,6.1023290661852726e-06,7.145306276091847e-06,0.0006037771113514662
215,SomMot,35,0.38728453230221316,0.0017289780281743833,4.039209453139597e-06,3.0776193683320305e-06,0.00031906702863118507
215,DorsAttn,26,0.3685118663133834,0.0022919728194549386,4.0841827642526135e-06,4.390276856722294e-06,0.00038536837548447275
215,SalVentAttn,22,0.3924143516611469,0.003443631991514223,4.431140459997747e-06,4.312913200073502e-06,0.0004040558194036028
215,Limbic,12,0.37577740035983104,0.004037764022479981,5.2099649766546295e-06,4.689523590176544e-06,0.0004494134614262487
215,Cont,30,0.38404270826106685,0.0031378587586688156,5.261307569156596e-06,4.706129861772207e-06,0.00045241691656421035
215,Default,46,0.4066510288473332,0.0053998993811201455,5.831957873731269e-06,6.032911997017308e-06,0.0005405888898168796
216,Vis,29,0.3416371151165703,0.0021842830448367146,5.799985644689629e-06,6.401655792235278e-06,0.0005485131639905722
216,SomMot,35,0.380086314047383,0.0017061111705878663,3.287306177646854e-06,3.48344174216727e-06,0.00030454714843715196
216,DorsAttn,26,0.3786473953897922,0.0016459631469805539,4.2556465722297775e-06,4.49567965956432e-06,0.0003946678953415202
216,SalVentAttn,22,0.3757104345152026,0.0020995782679937426,4.168657898910102e-06,4.234415724822121e-06,0.0003768770523035678
216,Limbic,12,0.36038293756871864,0.001734030913440691,4.5706978323577044e-06,3.82185290047281e-06,0.0003770406682218081
216,Cont,30,0.3564998200916773,0.001956837183760284,4.535824756045602e-06,4.7657038666475594e-06,0.00042266970467489735
216,Default,46,0.4078966525447865,0.003249273773499342,5.66866218927552e-06,5.076535113847406e-06,0.0004862579371846404
217,Vis,29,0.3885182694732278,0.00552643578875206,6.899073697600863e-06,1.0537602279728978e-05,0.0007695823310388401
217,SomMot,35,0.3295084218763241,0.002408044564317626,3.699931555622009e-06,4.600045654225429e-06,0.000373581908613257
217,DorsAttn,26,0.34264859177757856,0.0026253707913418394,5.1814815907091315e-06,5.982426742803944e-06,0.000509405562207989
217,SalVentAttn,22,0.36376396406824796,0.002891437793001318,4.1613503897732945e-06,5.186305497237798e-06,0.0004195527833822536
217,Limbic,12,0.3533182148295824,0.0026007059808185033,4.4506902078188015e-06,5.821504817021633e-06,0.000464744866317546
217,Cont,30,0.35336243664148415,0.0028227536437630176,4.686985713626212e-06,5.787413558689532e-06,0.00047001908002511025
217,Default,46,0.3760487739685772,0.003074880131109604,5.9147723951563e-06,6.162857314915018e-06,0.0005479612905167297
218,Vis,29,0.391761061142218,0.004109342518089596,4.9454977045832504e-06,5.879184817695594e-06,0.0004899629233739339
218,SomMot,35,0.3883728401551035,0.0014676987453829625,3.859872782111753e-06,3.7278451331570893e-06,0.0003360725630390817
218,DorsAttn,26,0.33090881316480747,0.0017418738212242725,4.640997702643957e-06,4.939278272412103e-06,0.0004243729957204167
218,SalVentAttn,22,0.3636470724937098,0.0015477435678811727,4.2555755620866706e-06,4.596133563852022e-06,0.00040027813984769566
218,Limbic,12,0.3667373770904118,0.0029612953939544954,5.099727239277241e-06,4.265886980590685e-06,0.0004124822483455853
218,Cont,30,0.3808388622928295,0.001992726751064557,4.955321135377172e-06,4.869407673351864e-06,0.00044133983233624166
218,Default,46,0.30973929804170786,0.003336995107602999,5.074831154603001e-06,6.5342267272796675e-06,0.0005206614970887524
219,Vis,29,0.374244702896665,0.0016523079298078392,6.179081065211518e-06,5.815741429409785e-06,0.0005390882794524731
219,SomMot,35,0.30472372684626753,0.0014326850532100045,3.550012711126809e-06,3.1827580949237115e-06,0.0003033977738025713
219,DorsAttn,26,0.37861732870420706,0.0020167574452574022,4.9965883319781095e-06,3.264334406242081e-06,0.00036428820785474106
219,SalVentAttn,22,0.37281868433360754,0.001612511544413396,3.882104426796298e-06,3.2641080339711517e-06,0.00032175069003113937
219,Limbic,12,0.3536070577983344,0.0012471972235276756,4.162679707408081e-06,4.119549791673652e-06,0.0003741871462689841
219,Cont,30,0.4105692392021041,0.002081073353843038,5.642349435257471e-06,3.737564613616253e-06,0.0004096505311023984
219,Default,46,0.4022061653084119,0.0019067451909471097,5.08760451911464e-06,4.35631771181991e-06,0.0004332241480385222
220,Vis,29,0.40970936993235285,0.003592944877685097,4.969733079010686e-06,6.267531450063921e-06,0.0005163313750204363
220,SomMot,35,0.3981932574805563,0.0017445866797336014,4.166103341048645e-06,3.897783321622376e-06,0.00036900068796135143
220,DorsAttn,26,0.38269546027295437,0.0027048890184542935,5.502916321998488e-06,4.007124379126918e-06,0.0004218584459947898
220,SalVentAttn,22,0.45196290462127986,0.002631848085365476,4.578836728051425e-06,3.839994637622998e-06,0.0003885312599973099
220,Limbic,12,0.38326143892711145,0.003070130668178788,5.540213274449259e-06,5.013088002553214e-06,0.0004811174742968618
220,Cont,30,0.3470125744965769,0.0032558337117883527,6.014004536540278e-06,4.743011745925065e-06,0.00048176618672719583
220,Default,46,0.3871827019038658,0.00489573273140687,7.505231698976354e-06,5.628340666509767e-06,0.0005915319107803972
221,Vis,29,0.4206724303844622,0.005688881791635664,7.083955248852278e-06,6.146849489703983e-06,0.0005966320582329908
221,SomMot,35,0.4160152470709481,0.0021283120635690344,4.070145448674612e-06,3.3110296669627863e-06,0.0003271306586785722
221,DorsAttn,26,0.4187151381465079,0.0023031680972469904,4.706227566105534e-06,4.08972074535848e-06,0.000395437790806908
221,SalVentAttn,22,0.37614031665749137,0.0025013403837449233,3.6744997193146034e-06,4.191707773070197e-06,0.00035505507595017313
221,Limbic,12,0.3349878932404578,0.0021813378902653738,6.2876029060386365e-06,3.604466229565191e-06,0.00041936204172138253
221,Cont,30,0.3432910776595292,0.002218593294873483,4.813649420948587e-06,4.58291285974526e-06,0.0004237103699757169
221,Default,46,0.3837136694636849,0.0031399460446411044,5.416683508208307e-06,5.059351679186396e-06,0.00047036168958900393
222,Vis,29,0.4981187428996983,0.003789420267793371,6.826099773794756e-06,5.7680482223428835e-06,0.0005758494309975375
222,SomMot,35,0.44625672160656593,0.001456662344330541,3.778122116022713e-06,3.5517476774274533e-06,0.00032764523024895136
222,DorsAttn,26,0.4317228264457639,0.0026624465912871314,4.5666520156775035e-06,4.417578587069432e-06,0.0004022824290453225
222,SalVentAttn,22,0.45564391506584195,0.0015293682899796797,3.9117926848878656e-06,4.434829578720585e-06,0.000369229747767345
222,Limbic,12,0.4537976518367696,0.0020841380779910838,4.795118640350714e-06,3.998599783041042e-06,0.0003965001355180332
222,Cont,30,0.4634956805220346,0.002453508179791929,5.789715419311397e-06,4.299820218085601e-06,0.00045114622820765225
222,Default,46,0.44627911106288587,0.0035573661172645242,5.892526990642265e-06,5.364693093738271e-06,0.0005093006110030119
223,Vis,29,0.2886064123771514,0.0032514810975029,6.575949110619055e-06,7.887886501449884e-06,0.0006530465165830554
223,SomMot,35,0.36074245222112067,0.0020936212410213044,4.499843940051995e-06,3.357075376339778e-06,0.000349791999599018
223,DorsAttn,26,0.3298233935325038,0.002646968252802082,5.894756092852311e-06,4.316510041740194e-06,0.00045622210945460163
223,SalVentAttn,22,0.34836337089756503,0.0018865030116152813,3.949269781655242e-06,4.221902375277297e-06,0.00037013696600883095
223,Limbic,12,0.26373111105593,0.001656528641261931,3.9635053500219004e-06,5.312426143360436e-06,0.00040886095527570477
223,Cont,30,0.32334225302650255,0.0022372811011902955,4.752775702904906e-06,4.363051168607735e-06,0.0003979051685545704
223,Default,46,0.33731647883669463,0.002884934245661511,5.777840702556698e-06,6.092076769675995e-06,0.0005284879614621366
224,Vis,29,0.4053154319848041,0.003292637203433699,6.834669713358512e-06,5.8044125317809065e-06,0.000564085754800778
224,SomMot,35,0.3455752608538473,0.001385775828341864,3.2519284050825283e-06,4.263873088321343e-06,0.0003313807067476818
224,DorsAttn,26,0.36205924713570925,0.00239366794427718,4.402086131957025e-06,4.998591253767907e-06,0.00042691270523306454
224,SalVentAttn,22,0.41020787676146536,0.001472776279632171,4.099212077317458e-06,4.632395462475383e-06,0.00039819526965421834
224,Limbic,12,0.406169280485108,0.0032122581503302035,6.004738301809852e-06,4.840729045880335e-06,0.00047406401439376413
224,Cont,30,0.3563995665822709,0.001738266991069598,5.135256420690519e-06,5.0215632884874075e-06,0.0004514543842923165
224,Default,46,0.4319515529770232,0.004227033976615097,6.19149228425375e-06,6.331352794036174e-06,0.0005721135056746856
225,Vis,29,0.4257489510464507,0.005202375992523058,5.108542217280113e-06,6.5162967563416425e-06,0.0005377994770658671
225,SomMot,35,0.35675311806572446,0.001374583599689014,4.232113913078366e-06,3.974967576236322e-06,0.0003671229856326017
225,DorsAttn,26,0.33695651730452825,0.002294878929434708,4.653676639347099e-06,5.067457930815164e-06,0.0004317446794121059
225,SalVentAttn,22,0.3670891286437341,0.002444428458178256,3.9870227566810146e-06,4.300058186651289e-06,0.00037288972116926564
225,Limbic,12,0.42162354695752424,0.0032717141498499387,3.642139278430995e-06,4.155611709753213e-06,0.0003539840760317088
225,Cont,30,0.3311107890077886,0.0027975212644969637,4.729963812121981e-06,5.050473395468001e-06,0.0004410629245616523
225,Default,46,0.387674090892617,0.005028343709019603,5.276482689669242e-06,5.1030178088974444e-06,0.0004684363962693788
226,Vis,29,0.3789220135972516,0.007065891551867546,6.382103596053432e-06,6.356490450571321e-06,0.0005772474262841625
226,SomMot,35,0.32229046833579367,0.001974686111511921,3.575835048880151e-06,4.197916512141223e-06,0.0003459594586788358
226,DorsAttn,26,0.27904095049532707,0.002576965141065334,4.609135103499085e-06,5.871124471666079e-06,0.0004623853224786926
226,SalVentAttn,22,0.3546102894338487,0.0025498956687221574,3.6329458526740644e-06,4.683155537763724e-06,0.00037257800903328604
226,Limbic,12,0.2968009426096258,0.0035078058538214204,4.853308120806515e-06,6.758963042729526e-06,0.0005202158429261118
226,Cont,30,0.3058186012697509,0.003904574887552456,5.098846947393312e-06,5.5879132002448365e-06,0.00048103894931465915
226,Default,46,0.3013992475202075,0.0037128992544351864,5.6395072853089e-06,8.81464706211755e-06,0.0006340557033167734
227,Vis,29,0.41463962449613556,0.0016167030921444049,4.882194580115512e-06,5.433250201277746e-06,0.0004624401745940206
227,SomMot,35,0.3363455195198234,0.001077435878353674,3.6566153244121137e-06,3.507108559744354e-06,0.0003187992796213025
227,DorsAttn,26,0.3799044913491977,0.0020079846864333325,4.740295446990121e-06,4.213492530305105e-06,0.0004033616480323733
227,SalVentAttn,22,0.3223326755675891,0.0013020427751312706,3.091297054845843e-06,4.574798609610939e-06,0.0003396956805693443
227,Limbic,12,0.31778415282005607,0.0016985763592047072,3.821876873515761e-06,4.0821215798495544e-06,0.00035213531829926596
227,Cont,30,0.3602167238733233,0.002295305365849795,4.204207514521873e-06,4.466876410817564e-06,0.0003920248435372026
227,Default,46,0.3381641460219309,0.0024598601544276004,4.6939567682519256e-06,5.672480439327333e-06,0.00046831692435613794
228,Vis,29,0.4739415856665827,0.00765401107614158,6.75326969417708e-06,5.773485752473698e-06,0.0005776899721240862
228,SomMot,35,0.4053398582010751,0.0023806338785877135,3.678001676626144e-06,3.384341521368049e-06,0.0003210311089882898
228,DorsAttn,26,0.40998712107111057,0.003787220302089745,4.996066258487308e-06,4.449454565100153e-06,0.000429977495582323
228,SalVentAttn,22,0.38573228844152996,0.00278903191314175,3.949884562541004e-06,4.654358377329641e-06,0.0003948414959801418
228,Limbic,12,0.44797267999365314,0.0031131211082437286,5.712693230315413e-06,4.845854586061119e-06,0.0004725930491976754
228,Cont,30,0.4303723716989239,0.004129363195108049,5.310765050751047e-06,4.874624309966767e-06,0.0004636106804264465
228,Default,46,0.43792007801142135,0.004430777806945715,5.43921574231336e-06,5.3528577193000975e-06,0.0004912240418820151
229,Vis,29,0.2928093760547378,0.0020620668622436263,4.773787391162611e-06,5.752097585503578e-06,0.00045710634639677057
229,SomMot,35,0.28383389354312677,0.002005294492823657,4.006062532323573e-06,3.3241391705806835e-06,0.0003283548477348743
229,DorsAttn,26,0.3151093706569887,0.0036589073031578372,5.289938862328396e-06,3.860071092114747e-06,0.0004044425784544311
229,SalVentAttn,22,0.3428810754179581,0.0043579022172068336,3.890759652685608e-06,4.46179826630181e-06,0.0003779996451137234
229,Limbic,12,0.30166527830322265,0.0034665250459208334,5.8423969284260364e-06,3.989899012665768e-06,0.00043252354792203265
229,Cont,30,0.3290226683146624,0.0031645845829608127,5.099425773322505e-06,4.670675969081953e-06,0.00044560786360633937
229,Default,46,0.3220630204563974,0.005539278964680109,6.470063772213074e-06,6.563440933216608e-06,0.0005850360564098969
230,Vis,29,0.40705025416047436,0.006407325010891979,5.6414009439567276e-06,6.220344627761528e-06,0.0005501729110047031
230,SomMot,35,0.37598297313139567,0.0022121902602614024,3.955454973497291e-06,3.3904559344010553e-06,0.0003293098541884476
230,DorsAttn,26,0.38890696245111,0.0029257688210739233,4.911106547086945e-06,4.187368836180305e-06,0.00040970013001307245
230,SalVentAttn,22,0.4231035403628344,0.003342562450278232,4.176216859646368e-06,3.627431422758383e-06,0.00035409732684635445
230,Limbic,12,0.3675063318723823,0.00201463972076441,5.344788089634241e-06,4.343854689559503e-06,0.0004367398673794469
230,Cont,30,0.3793732082657072,0.002686094644988551,5.1630458232944425e-06,4.500322806088248e-06,0.0004251259095562098
230,Default,46,0.3849327934586113,0.003074149867268332,5.55598802944991e-06,5.90427218007053e-06,0.0005231512950618614
231,Vis,29,0.35952844063289824,0.008758432376489144,6.3223375813236795e-06,7.68784941240509e-06,0.0006442464553781817
231,SomMot,35,0.39556953844416265,0.0026331927528484614,3.6585829367559277e-06,3.6710542729725167e-06,0.0003279121854895205
231,DorsAttn,26,0.3589087356492977,0.0030155688109880143,4.790176291815329e-06,5.126177756661537e-06,0.00044867829811162197
231,SalVentAttn,22,0.4137116629308561,0.004530134819243523,4.545447958827999e-06,3.685615698460055e-06,0.000375508025764938
231,Limbic,12,0.36188334540376327,0.005113805153283924,4.944192111248038e-06,4.325729241426263e-06,0.0004185973223381593
231,Cont,30,0.3740467151716228,0.0028009018590329096,4.343065989544047e-06,4.584812195524449e-06,0.00040776793407175263
231,Default,46,0.3926052057956394,0.004755793806457143,6.791653134593039e-06,5.4649023850327705e-06,0.0005563595553119147
232,Vis,29,0.4779267063539273,0.004897802050344985,7.145734332144766e-06,4.58602937599718e-06,0.0005210454736680161
232,SomMot,35,0.3877363959192133,0.002604959351961004,4.402813288703589e-06,2.7665318266666036e-06,0.0003076309563665233
232,DorsAttn,26,0.38302245981031474,0.0024155345922229226,4.494553476960121e-06,3.6816057864557254e-06,0.00036201416759736553
232,SalVentAttn,22,0.3404989640239323,0.0021911516807273947,3.835487036945176e-06,4.078162531214674e-06,0.0003507784032387738
232,Limbic,12,0.3490751583129776,0.0021457176451736806,4.957564968134755e-06,4.715155241157054e-06,0.0004291927877568889
232,Cont,30,0.3504286748819632,0.0029474628045969217,5.679604377523813e-06,4.462045229539544e-06,0.0004422815627667596
232,Default,46,0.29649013015682496,0.0027432412253513964,4.945271256630698e-06,6.358091017519251e-06,0.0004994064534392244
233,Vis,29,0.3842838139602041,0.0065176746701375325,6.675165029964847e-06,6.216124073542242e-06,0.0005854302405431656
233,SomMot,35,0.36147221227921406,0.002908284829520171,4.089948291307489e-06,3.907803566316083e-06,0.00036074739471739784
233,DorsAttn,26,0.35811781414489396,0.0033935903508673947,4.955724275387269e-06,5.147028897084642e-06,0.00045510532673703264
233,SalVentAttn,22,0.36423453359313557,0.0035004980856516736,4.170260703530974e-06,4.490567574605134e-06,0.0003968798599033268
233,Limbic,12,0.31993859992895674,0.0025308528448223255,5.112706153408239e-06,4.654601021757724e-06,0.0004246544808632804
233,Cont,30,0.372213446693022,0.0029201725045102495,5.248618991053834e-06,4.658730389414269e-06,0.00043845679712144203
233,Default,46,0.36187625215116237,0.004119967566285097,5.146811331721182e-06,6.923519133109351e-06,0.0005480848417740762
234,Vis,29,0.438244153053238,0.003197720491033799,5.4142770369170225e-06,6.882841186030247e-06,0.0005580549199353269
234,SomMot,35,0.3984296531876988,0.001965646194403548,3.666382110021772e-06,3.945788802287643e-06,0.00034277580817975475
234,DorsAttn,26,0.3501372100224615,0.003447231007520812,4.943743956350075e-06,5.771213430140969e-06,0.00047626958064534135
234,SalVentAttn,22,0.44584870449638897,0.0031442712826886387,4.066858470580418e-06,4.334323632346096e-06,0.00038510103485889534
234,Limbic,12,0.3805939347926557,0.00400032629488187,6.683494280806844e-06,5.240254733921447e-06,0.0005297689355376996
234,Cont,30,0.4185290902229627,0.002792620215156703,4.9308100097035994e-06,5.3155540485221015e-06,0.0004574110859818377
234,Default,46,0.40652925375598914,0.005590642059742177,7.0891876836701565e-06,6.301841558413224e-06,0.0005962996314166738
235,Vis,29,0.3643332192054107,0.008452544342789236,6.68561461621671e-06,8.47986440505792e-06,0.0006920301336693262
235,SomMot,35,0.42589246453707663,0.0026657398662263752,3.7670105360812557e-06,3.434565716116833e-06,0.00033022257971094437
235,DorsAttn,26,0.41303478027230034,0.0036399729382328894,4.713243296501126e-06,5.017881070718153e-06,0.0004415667838969627
235,SalVentAttn,22,0.40525606124235075,0.002806108199420225,4.288923587278762e-06,3.968978139495745e-06,0.00037618043431697436
235,Limbic,12,0.3171749581259194,0.0025958021212081194,4.932918390418553e-06,5.335010158752483e-06,0.0004631785288154913
235,Cont,30,0.3975025519466081,0.004047490963594737,5.376013604075575e-06,4.93417034738268e-06,0.00046674968938187485
235,Default,46,0.40359177221379283,0.004468780101319315,6.1693535903117905e-06,5.9350946250593715e-06,0.0005531655682465712
236,Vis,29,0.40299153211878785,0.003303026967516393,7.5948410153962445e-06,6.060185170746245e-06,0.0006170728709643735
236,SomMot,35,0.3481138576350021,0.0019749555405070038,3.932606397283003e-06,4.269320874400795e-06,0.000367775430827607
236,DorsAttn,26,0.324174646511931,0.002209660843816719,4.7140269938127705e-06,5.612864034806709e-06,0.0004619210046265865
236,SalVentAttn,22,0.37632068060559226,0.002366814291660691,4.0505230659303875e-06,4.78181626176725e-06,0.00040008787652062836
236,Limbic,12,0.33951835646405765,0.0022588395591451997,6.153914114512359e-06,5.03251784204743e-06,0.000498105962118007
236,Cont,30,0.34187087409288647,0.002301344570080644,4.821070957937086e-06,5.374541288657338e-06,0.0004599368389304999
236,Default,46,0.3702056630310498,0.0038482975054653897,6.003670510725579e-06,6.230356793267243e-06,0.0005639640782000823
237,Vis,29,0.32979238681333084,0.003976725205278174,5.236960331950473e-06,7.106033848889898e-06,0.0005494198258090809
237,SomMot,35,0.3705652664190259,0.002125169591794214,3.3414139296307523e-06,3.3259634254995464e-06,0.0002974144307467071
237,DorsAttn,26,0.3629274611046502,0.0019829548878757134,4.406569072031834e-06,4.1843631362683225e-06,0.00038304061215061597
237,SalVentAttn,22,0.4237905200517061,0.003027376027484911,3.6444365673052647e-06,3.693427403705883e-06,0.00033127880734539817
237,Limbic,12,0.3757801155880048,0.002548707924122109,4.677659493963465e-06,4.8714897904698774e-06,0.0004255423340199772
237,Cont,30,0.334820680771033,0.0029345986622727116,4.625091390173995e-06,4.970949831707773e-06,0.00042893886549778934
237,Default,46,0.37104919523164287,0.003702169412690788,4.950523179988132e-06,5.7638922968975136e-06,0.00048269582585629166
238,Vis,29,0.46099535378839945,0.005565285324611756,5.73839053248004e-06,8.266243241691014e-06,0.000645416413894514
238,SomMot,35,0.5083494596838678,0.0030212159844756645,4.002738267561213e-06,3.3963415040953545e-06,0.0003285429204597095
